qDate,qTime,lng,lat,qType,qCityname,Weather,light,RoadtYPE,Location,AccidentType,Ranking
20230719,82400,120.2,23,交叉路口,臺南市中西區仁愛街段巷弄號忠明街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230717,181000,120.2,23,交叉路口,臺南市中西區新美街段巷弄號郡緯街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230720,132700,120.2,23,交叉路口,臺南市中西區民權路三段巷弄號仁愛街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230721,65700,120.19,23,交叉路口,臺南市中西區民生路段巷弄號臨安路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230720,120400,120.21,22.99,交叉路口,臺南市中西區開山路段127巷弄號開山路口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230720,160500,120.2,23,交叉路口,臺南市中西區西門路段巷弄號郡緯街口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230723,94800,120.21,22.99,交叉路口,臺南市中西區萬昌街段巷弄號北門路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230723,201500,120.2,23,交叉路口,臺南市中西區民族路段巷弄號新美街口,陰,1,四岔路,交叉路口內,路口交岔撞,5
20230724,144100,120.19,23,交叉路口,臺南市中西區和善街段巷弄號文祥街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230724,171300,120.18,23,交叉路口,臺南市中西區湖美一街段巷弄號湖美一街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230726,230800,120.2,22.99,其他,臺南市中西區段巷弄號口西門路與府前路口北側,雨,1,四岔路,交叉路口內,路口交岔撞,5
20230729,90200,120.2,22.99,交叉路口,臺南市中西區尊王路段巷弄號國華街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230719,72600,120.19,22.99,交叉路口,臺南市中西區南華街段巷弄號大勇街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230721,162300,120.2,23,一般地址,臺南市中西區成功路段巷弄219號口,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230708,161000,120.18,23,交叉路口,臺南市中西區民權路4段巷弄號西賢二街口,晴,0,三岔路,交叉路口內,路口交岔撞,5
20230720,122300,120.2,23,一般地址,臺南市中西區慈聖街段巷弄40號口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230701,135300,120.19,23.02,一般地址,臺南市安南區海佃路1段95巷弄42號口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230703,91726,120.2,23.07,交叉路口,臺南市安南區長和路4段巷弄號長和路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230705,75026,120.2,23.04,交叉路口,臺南市安南區安中路一段巷弄號安中二街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230705,83111,120.2,23.06,交叉路口,臺南市安南區工明五路段1巷弄號長溪路口,晴,0,多岔路,交叉路口內,路口交岔撞,5
20230704,162544,120.13,23.06,一般地址,臺南市安南區城北路段138巷弄90號口,陰,0,四岔路,交叉路口內,路口交岔撞,5
20230705,182300,120.23,23.05,交叉路口,臺南市安南區台江大道段巷弄號開安路口,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230709,131153,120.21,23.05,交叉路口,臺南市安南區育安一街段巷弄號培安二街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230710,85137,120.19,23.04,其他,臺南市安南區段巷弄號口安中路一段773號,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230710,175658,120.22,23.04,交叉路口,臺南市安南區安和路2段318巷弄號永安二街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230707,72057,120.24,23.06,交叉路口,臺南市安南區長和路1段2巷弄號長和路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230711,114500,120.19,23.03,交叉路口,臺南市安南區國安街段56巷141弄號郡安路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230709,233500,120.19,23.03,交叉路口,臺南市安南區大安街段68巷弄號理安街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230712,111500,120.22,23.07,交叉路口,臺南市安南區安和路5段171巷弄號安和路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230713,164000,120.23,23.06,交叉路口,臺南市安南區環館北路段巷弄號環館五路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230710,230801,120.22,23.07,其他,臺南市安南區段巷弄號口安昌街174巷與安昌街174巷79弄,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230715,185800,120.18,23.03,其他,臺南市安南區段巷弄號口樂活路與樂活五街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230716,95850,120.21,23.06,交叉路口,臺南市安南區北安路4段巷弄號長和一街口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230717,81000,120.2,23.02,交叉路口,臺南市安南區府安路5段44巷弄號北安路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230719,85718,120.19,23.04,其他,臺南市安南區段巷弄號口同安路262巷(安慶國小側門),晴,1,三岔路,交叉路口內,路口交岔撞,5
20230709,100833,120.21,23.05,交叉路口,臺南市安南區育安一街段巷弄號培安四街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230720,103000,120.21,23.04,交叉路口,臺南市安南區北安路3段394巷弄號北安路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230720,125800,120.21,23.04,交叉路口,臺南市安南區長溪路1段巷弄號長溪路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230714,173840,120.22,23.06,一般地址,臺南市安南區安和路5段81巷弄98號口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230714,125512,120.18,23.03,其他,臺南市安南區段巷弄號口樂活路與樂活五街,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230709,101046,120.19,23.03,一般地址,臺南市安南區大安街段201巷弄17號口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230714,100002,120.21,23.03,一般地址,臺南市安南區文安街段巷弄139號口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230712,182100,120.23,23.05,交叉路口,臺南市安南區台江大道段巷弄號開安路口,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230719,72219,120.23,23.06,交叉路口,臺南市安南區環館五路段巷弄號環館北路口,陰,0,四岔路,交叉路口內,路口交岔撞,5
20230724,172825,120.2,23.03,一般地址,臺南市安南區郡安路5段178巷弄31號口,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230724,221500,120.2,23.03,交叉路口,臺南市安南區溪東路段巷弄號北安路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230725,171200,120.2,23.03,交叉路口,臺南市安南區北安路二段巷弄號北安路口,晴,1,三岔路,一般車道(未劃分快慢車道),路口交岔撞,5
20230725,163227,120.19,23.03,交叉路口,臺南市安南區大安街段68巷弄號理安街口,陰,0,四岔路,交叉路口內,路口交岔撞,5
20230728,212000,120.19,23.02,一般地址,臺南市安南區府安路6段103巷111弄號口,雨,1,四岔路,交叉路口內,路口交岔撞,5
20230730,111653,120.2,23.03,交叉路口,臺南市安南區義安街段巷弄號義安街口,陰,0,四岔路,交叉路口內,路口交岔撞,5
20230730,133523,120.18,23.05,一般地址,臺南市安南區智安一街段巷弄20號口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230729,211000,120.21,23.06,交叉路口,臺南市安南區北安路4段巷弄號長和一街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230731,131552,120.22,23.03,交叉路口,臺南市安南區安通路4段47巷弄號安和路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230706,101200,120.18,23.05,交叉路口,臺南市安南區智安四街段巷弄號安吉路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230725,92500,120.2,23.03,其他,臺南市安南區段巷弄號口北安路二段63巷與府安路五段44巷,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230706,124500,120.25,23.06,一般地址,臺南市安南區長和路1段2巷弄號口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230707,115100,120.19,23.02,一般地址,臺南市安南區安寧街段121巷弄25號口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230726,213500,120.18,23.05,交叉路口,臺南市安南區仁安六街段巷弄號功安二街口,雨,1,四岔路,交叉路口內,路口交岔撞,5
20230717,73558,120.2,23.03,交叉路口,臺南市安南區北安路2段93巷弄7號府安路口,晴,1,四岔路,交叉口附近,路口交岔撞,5
20230725,155600,120.2,23.03,交叉路口,臺南市安南區安富街段巷弄號安富街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230724,82600,120.22,23.05,交叉路口,臺南市安南區育安四街段巷弄號安和路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230713,113200,120.2,23.07,交叉路口,臺南市安南區長和路段巷弄號鎮安路口,晴,1,多岔路,交叉路口內,路口交岔撞,5
20230724,174800,120.2,23.04,交叉路口,臺南市安南區北安二街段巷弄號安中二街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230719,113826,120.22,23.06,一般地址,臺南市安南區安和路4段巷弄535號口,晴,1,多岔路,交叉路口內,路口交岔撞,5
20230725,110135,120.21,23.05,其他,臺南市安南區段巷弄號口安豐六街10巷與安生街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230706,84700,120.17,22.99,其他,臺南市安平區段巷弄號口怡平路與永華八街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230707,184000,120.18,22.99,其他,臺南市安平區段巷弄號口永華五街與建平八街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230702,141118,120.17,22.99,其他,臺南市安平區段巷弄號口健康二街與府平路,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230708,172701,120.16,22.99,其他,臺南市安平區段巷弄號口育平六街與平豐路（口）,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230708,125847,120.16,22.99,其他,臺南市安平區段巷弄號口府平路565巷與府平路（口）,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230715,70000,120.18,22.99,其他,臺南市安平區段巷弄號口永華路2段與永華五街口,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230712,125153,120.17,22.99,交叉路口,臺南市安平區建平七街段巷弄號郡平路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230708,181800,120.18,23,交叉路口,臺南市安平區文平路段巷弄號建平十二街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230719,142600,120.17,22.99,其他,臺南市安平區段巷弄號口健康二街與府平路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230719,172200,120.15,22.99,其他,臺南市安平區段巷弄號口城平路與世平路口,雨,1,三岔路,交叉路口內,路口交岔撞,5
20230716,125847,120.18,23,其他,臺南市安平區段巷弄號口永華三街與建平十二街,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230720,73500,120.16,22.99,其他,臺南市安平區段巷弄號口府平路與府平路565巷口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230720,91400,120.18,23,其他,臺南市安平區段巷弄號口永華三街與建平十二街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230712,113232,120.16,23,交叉路口,臺南市安平區國勝路段巷弄號國勝路口,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230724,120600,120.17,22.99,其他,臺南市安平區段巷弄號口育平八街與育平七街60巷口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230719,133000,120.18,22.99,交叉路口,臺南市安平區永華五街段巷弄號建平八街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230725,144100,120.18,22.99,其他,臺南市安平區段巷弄號口永華二街與建平六街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230725,155240,120.16,22.99,其他,臺南市安平區段巷弄號口光州五街與健康四街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230724,120941,120.18,23,交叉路口,臺南市安平區永華六街段巷弄號建平十二街口,陰,1,四岔路,交叉路口內,路口交岔撞,5
20230729,110050,120.18,22.99,交叉路口,臺南市安平區建平五街段巷弄號建平五街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230724,95800,120.19,22.99,其他,臺南市安平區段巷弄號口南島路與東南榕大道口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230702,130726,120.19,23.01,交叉路口,臺南市北區中華北路一段段巷弄號和緯路四段口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230702,140500,120.19,23.01,一般地址,臺南市北區大興街段280巷弄號口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230703,95437,120.22,23.01,其他,臺南市北區段巷弄號口大武街與實踐街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230702,184415,120.2,23.01,交叉路口,臺南市北區海安路三段段781巷弄號文成路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230704,64500,120.19,23.01,一般地址,臺南市北區文賢路段365巷弄號口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230705,153552,120.22,23.02,交叉路口,臺南市北區大武街段巷弄號公園路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230704,152607,120.21,23.02,交叉路口,臺南市北區北成路段128巷弄號北成路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230705,120300,120.22,23,交叉路口,臺南市北區東豐路段巷弄號林森路三段口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230707,73331,120.2,23.01,交叉路口,臺南市北區育德三街段巷弄號文成路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230707,171518,120.23,23.01,交叉路口,臺南市北區南園街段巷弄號南園街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230708,94000,120.21,23.02,一般地址,臺南市北區北安路一段段51巷3弄號口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230709,180133,120.2,23,其他,臺南市北區段巷弄號口西門路立人國小前,晴,0,三岔路,交叉路口內,路口交岔撞,5
20230710,135040,120.19,23.01,交叉路口,臺南市北區文賢路段巷弄號文賢路口,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230704,2444,120.21,23,其他,臺南市北區段巷弄號口火車站圓環及成功路口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230711,174100,120.21,23.01,交叉路口,臺南市北區公園路段862巷弄號公園路口,雨,0,四岔路,交叉路口內,路口交岔撞,5
20230713,175000,120.2,23.01,交叉路口,臺南市北區文賢二街段巷弄號文賢二街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230714,160900,120.22,23.01,交叉路口,臺南市北區北園街段巷弄號北園街口,晴,0,三岔路,交叉路口內,路口交岔撞,5
20230707,125551,120.19,23.01,交叉路口,臺南市北區大興街段巷弄號大興街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230717,212000,120.23,23.01,交叉路口,臺南市北區南園街段162巷弄號開南街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230715,183026,120.21,23,交叉路口,臺南市北區北門路二段段巷弄號北忠街口,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230718,225811,120.19,23.01,交叉路口,臺南市北區中華北路一段段巷弄號中華北路一段口,雨,1,三岔路,交叉路口內,路口交岔撞,5
20230719,64219,120.22,23.01,交叉路口,臺南市北區開元路段巷弄號開南街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
20230708,174208,120.19,23.02,交叉路口,臺南市北區中華北路段巷弄號文賢路口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230719,112058,120.19,23.01,其他,臺南市北區段巷弄號口大興街96巷口,晴,0,四岔路,交叉路口內,路口交岔撞,5
20230719,141700,120.21,23.01,一般地址,臺南市北區公園北路段78巷弄77號口,晴,1,三岔路,交叉路口內,路口交岔撞,5
20230712,184604,120.21,23.02,交叉路口,臺南市北區文成三路段巷弄號育賢街口,晴,1,四岔路,交叉路口內,路口交岔撞,5
